renda,divida,score,tempo_emprego,idade,classe
0.0535,0.02023,0.434,0.23541666666667,0.33,bom
0.68804,1,0.369,0.35208333333333,0.38,ruim
0.87814,1,0.184,0.033333333333333,0.29,ruim
0.15408,0.27727,0.522,0,0.18,ruim
0.72766,1,0.226,0.40416666666667,0.4,ruim
0.68096,0.18092,0.624,0.029166666666667,0.21,bom
0.7431,0.59239,0.682,0.029166666666667,0.2,bom
0.98812,1,0.554,0.275,0.41,ruim
0.13734,0.024185,0.474,0.047916666666667,0.23,bom
0.19448,0.409315,0.562,0.18958333333333,0.36,bom
0.43816,0.298775,0.821,0.29166666666667,0.65,bom
0.85446,1,0.983,0.054166666666667,0.26,ruim
0.60194,0.978785,0.131,0.06875,0.25,ruim
0.3986,0.76348,0.318,0.79375,0.54,bom
0.69316,1,0.478,0.775,0.55,ruim
0.69594,0.52551,0.757,0.78333333333333,0.55,bom
0.64064,0.86838,0.942,0.070833333333333,0.25,bom
0.1071,0.214855,0.554,0.40625,0.56,bom
0.76366,0.582945,0.55,0.25208333333333,0.63,bom
0.3076,0.22475,0.798,0.4625,0.52,bom
0.09374,0.128305,0.247,0.20416666666667,0.5,ruim
0.42594,0.63047,0.298,0.43958333333333,0.37,ruim
0.97812,1,0.78,0.14791666666667,0.27,ruim
0.98088,0.294295,0.171,0.32291666666667,0.65,bom
0.94114,0.70941,0.64,0.49375,0.56,bom
0.468,0.29109,0.672,0.32291666666667,0.66,bom
0.75406,1,0.227,0.31041666666667,0.59,ruim
0.661,1,0.349,0.0125,0.19,ruim
0.47708,1,0.528,0.027083333333333,0.27,ruim
0.5404,0.921205,0.757,0.675,0.45,bom
0.42136,0.106885,0.286,0.17291666666667,0.33,bom
0.78084,1,0.595,0.014583333333333,0.22,ruim
0.53864,0.99591,0.472,0,0.19,ruim
0.72678,0.50191,0.541,0.74583333333333,0.55,bom
0.82646,1,0.951,0.18125,0.55,bom
0.7168,0.481895,0.677,0.75208333333333,0.58,bom
0.07238,0.01483,0.175,0.63958333333333,0.49,bom
0.61288,0.26604,0.86,0.0083333333333333,0.21,bom
0.17932,0.238895,0.713,0.47291666666667,0.62,bom
0.15912,0.297345,0.356,0.4625,0.65,bom
0.80468,1,0.821,0.48125,0.42,bom
0.87734,1,0.328,0.79166666666667,0.67,bom
0.4308,0.498285,0.204,0.78333333333333,0.59,bom
0.9426,1,0.905,0.64375,0.44,bom
0.52798,1,0.69,0.49583333333333,0.58,bom
0.04054,0.06096,0.408,0.8625,0.64,bom
0.05084,0.019135,0.148,0.35416666666667,0.35,bom
0.21334,0.531005,0.953,0.21041666666667,0.37,bom
0.69664,1,0.366,0.13125,0.24,ruim
0.61414,0.53267,0.164,0.0375,0.69,ruim
0.1425,0.26421,0.674,0.36458333333333,0.68,bom
0.32622,0.65165,0.26,0.0020833333333333,0.3,ruim
0.3066,0.438385,0.617,0.054166666666667,0.57,bom
0.45176,0.92449,0.768,0.022916666666667,0.19,ruim
0.2722,0.51441,0.775,0.94791666666667,0.66,bom
0.70536,0.024575,0.787,0.045833333333333,0.22,bom
0.0851,0.157545,0.489,0.75416666666667,0.51,bom
0.76228,0.973365,0.473,0.68333333333333,0.59,bom
0.0342,0.008995,0.595,0.091666666666667,0.49,bom
0.17512,0.42738,0.148,0.083333333333333,0.29,ruim
0.20222,0.144555,0.745,0.0125,0.55,bom
0.24458,0.48746,0.249,0.27916666666667,0.38,ruim
0.55942,0.112265,0.253,0.55625,0.51,bom
0.66552,0.96503,0.279,0.25416666666667,0.59,ruim
0.33142,0.09936,0.598,0.25625,0.46,bom
0.30084,0.294755,0.578,0,0.18,bom
0.28826,0.631085,0.496,0.83125,0.59,bom
0.24076,0.210635,0.157,0.035416666666667,0.2,ruim
0.74554,1,0.367,0.10625,0.63,ruim
0.63382,0.12056,0.239,0.089583333333333,0.24,bom
0.26402,0.306895,0.961,0.12083333333333,0.68,bom
0.74554,0.76495,0.835,0.47708333333333,0.52,bom
0.72096,0.974855,0.527,0.0041666666666667,0.27,ruim
0.64716,0.538065,0.564,0.97083333333333,0.61,bom
0.33218,0.242235,0.782,0.5625,0.49,bom
0.93606,1,0.784,0.11041666666667,0.69,ruim
0.66216,0.310855,0.322,0.2125,0.39,bom
0.18638,0.389915,0.483,0.010416666666667,0.2,ruim
0.33352,0.151865,0.116,0.21041666666667,0.36,ruim
0.24306,0.21428,0.556,0.070833333333333,0.25,bom
0.22768,0.428235,0.943,0.58958333333333,0.54,bom
0.87826,0.137375,0.374,0.23125,0.45,bom
0.60462,1,0.825,0.76041666666667,0.52,bom
0.86784,1,0.247,0.0083333333333333,0.31,ruim
0.1748,0.118175,0.498,0.20416666666667,0.38,bom
0.7976,0.257445,0.675,0.035416666666667,0.22,bom
0.42006,0.13793,0.141,0.025,0.22,ruim
0.4285,0.039895,0.769,0.68125,0.61,bom
0.29268,0.063575,0.89,0.33541666666667,0.69,bom
0.85688,0.17543,0.233,0.16666666666667,0.49,bom
0.56,1,0.288,0.99583333333333,0.59,ruim
0.9019,0.166115,0.639,0.64166666666667,0.67,bom
0.51552,1,0.44,0,0.19,ruim
0.85266,0.45796,0.834,0.15416666666667,0.25,bom
0.41858,0.17512,0.601,0.016666666666667,0.19,bom
0.44024,1,0.316,0.025,0.19,ruim
0.39864,0.870815,0.371,0.21666666666667,0.65,ruim
0.55962,0.93497,0.842,0.50625,0.39,bom
0.25098,0.16142,0.212,0.38125,0.45,bom
0.0496,0.04416,0.966,0.2125,0.53,bom
0.93176,1,0.92,0.61041666666667,0.43,ruim
0.21562,0.42535,0.628,0.18333333333333,0.27,bom
0.64988,0.5751,0.576,0.14375,0.34,bom
0.56056,0.05757,0.352,0.46041666666667,0.45,bom
0.80522,1,0.204,0.81041666666667,0.69,ruim
0.43332,0.867865,0.842,0,0.22,ruim
0.48902,1,0.666,0.3375,0.45,ruim
0.04976,0.058975,0.134,0.96666666666667,0.62,bom
0.29716,0.45014,0.332,0.12083333333333,0.39,ruim
0.41248,0.59258,0.288,0,0.18,ruim
0.3405,0.62386,0.876,0.56041666666667,0.41,bom
0.76368,0.52235,0.16,0.20416666666667,0.34,ruim
0.42722,0.740725,0.157,0.047916666666667,0.3,ruim
0.19832,0.36372,0.662,0.27083333333333,0.32,bom
0.26418,0.49891,0.38,0.62708333333333,0.53,bom
0.5863,0.25079,0.695,0.41875,0.39,bom
0.47372,1,0.114,0.13125,0.25,ruim
0.94642,0.37402,0.912,0.25,0.3,bom
0.38804,0.76581,0.508,0.68333333333333,0.48,bom
0.2801,0.54882,0.246,0.020833333333333,0.37,ruim
0.0813,0.16178,0.945,0.20833333333333,0.56,bom
0.14674,0.309895,0.545,0.15416666666667,0.27,bom
0.84938,0.371495,0.466,0.4,0.47,bom
0.2617,0.321765,0.89,0.033333333333333,0.33,bom
0.7569,0.035225,0.971,0.16041666666667,0.3,bom
0.25806,0.62094,0.539,0.022916666666667,0.22,ruim
0.3633,0.21866,0.563,0.41666666666667,0.51,bom
0.12858,0.311215,0.13,0.46875,0.66,ruim
0.68972,1,0.958,0.54583333333333,0.53,bom
0.98738,1,0.549,0.025,0.63,ruim
0.3316,0.4076,0.314,0.49583333333333,0.66,bom
0.96592,0.15107,0.989,0.14791666666667,0.42,bom
0.09122,0.053845,0.876,0.54583333333333,0.53,bom
0.95784,0.515965,0.413,0.09375,0.45,bom
0.1956,0.339315,0.561,0.18541666666667,0.7,bom
0.14248,0.264645,0.388,0.18541666666667,0.31,ruim
0.9832,1,0.64,0.33541666666667,0.64,ruim
0.79338,1,0.839,0.55625,0.53,bom
0.49568,0.04224,0.991,0.1875,0.26,bom
0.3467,0.316145,0.792,0.125,0.6,bom
0.32302,0.355285,0.645,0.27291666666667,0.61,bom
0.78924,0.47198,0.372,0.15208333333333,0.29,bom
0.36786,0.572215,0.39,0.28333333333333,0.37,ruim
0.70426,0.282195,0.128,0.63541666666667,0.62,bom
0.46666,0.709375,0.519,0.61666666666667,0.45,bom
0.21364,0.02933,0.646,0.63125,0.68,bom
0.04608,0.001585,0.811,0.18541666666667,0.3,bom
0.63766,0.36101,0.184,0.325,0.4,bom
0.09354,0.073085,0.375,0.37916666666667,0.49,bom
0.98342,0.733425,0.877,0.30416666666667,0.69,bom
0.15876,0.37205,0.938,0.10625,0.4,bom
0.21298,0.238785,0.692,0.67083333333333,0.65,bom
0.89982,0.96943,0.257,0.20416666666667,0.29,ruim
0.7065,1,0.419,0.095833333333333,0.29,ruim
0.81556,1,0.741,0.05,0.2,ruim
0.0523,0.0029,0.45,0.00625,0.19,bom
0.65818,1,0.846,0.05625,0.28,ruim
0.91426,1,0.115,0.81041666666667,0.69,ruim
0.1817,0.07136,0.834,0.13333333333333,0.27,bom
0.4417,0.877825,0.996,0.4875,0.63,bom
0.45188,0.975,0.898,0.09375,0.26,ruim
0.07372,0.106735,0.175,0.50625,0.5,bom
0.28896,0.32701,0.569,0.53541666666667,0.68,bom
0.61436,1,0.583,0.01875,0.43,ruim
0.22288,0.1356,0.815,0.86666666666667,0.64,bom
0.30504,0.49396,0.21,0.15,0.66,ruim
0.56494,0.59919,0.866,0.62916666666667,0.47,bom
0.54566,0.41266,0.593,0.29583333333333,0.56,bom
0.51504,0.12189,0.104,0.079166666666667,0.29,ruim
0.2302,0.533705,0.246,0.52083333333333,0.61,ruim
0.55256,0.69665,0.728,0.06875,0.32,bom
0.49468,0.724055,0.185,0.64166666666667,0.47,ruim
0.82614,0.412675,0.91,0.14375,0.7,bom
0.71004,1,0.963,0.016666666666667,0.43,ruim
0.60478,0.182075,0.107,0.052083333333333,0.33,ruim
0.35946,0.52739,0.917,0.72291666666667,0.55,bom
0.23538,0.47078,0.836,0.1125,0.34,bom
0.08622,0.07472,0.28,0.28333333333333,0.39,bom
0.14004,0.058735,0.311,0.11666666666667,0.25,bom
0.51208,0.712045,0.594,0.58958333333333,0.44,bom
0.18794,0.007725,0.861,0.027083333333333,0.25,bom
0.3413,0.16763,0.161,0,0.18,ruim
0.04734,0.036255,0.276,0.022916666666667,0.2,ruim
0.77274,1,0.873,0.50208333333333,0.68,ruim
0.3194,0.10517,0.482,0.20208333333333,0.61,bom
0.32902,0.136385,0.835,0.21875,0.36,bom
0.75662,0.75491,0.775,0.24583333333333,0.51,bom
0.69754,0.11391,0.479,0.55833333333333,0.52,bom
0.04704,0.116,0.187,0,0.18,ruim
0.9382,1,0.863,0.25208333333333,0.4,ruim
0.44972,0.78105,0.484,0.7,0.51,bom
0.37344,0.481935,0.998,0.40625,0.62,bom
0.07298,0.01729,0.17,0.14166666666667,0.28,ruim
0.18604,0.07456,0.609,0.25208333333333,0.58,bom
0.97906,1,0.501,0.52708333333333,0.5,ruim
0.45246,0.0686,0.435,0.71875,0.53,bom
0.91436,0.714355,0.187,0.0041666666666667,0.36,ruim
0.67878,0.230545,0.886,0.14791666666667,0.54,bom
0.72276,0.600435,0.342,0.58541666666667,0.53,bom
0.74322,0.350435,0.255,0.60625,0.45,bom
0.9301,1,0.788,0,0.18,ruim
0.5331,0.19912,0.267,0.74166666666667,0.51,bom
0.88842,1,0.54,0.86666666666667,0.61,bom
0.81606,1,0.497,0.23541666666667,0.45,ruim
0.2033,0.23446,0.315,0.27916666666667,0.32,bom
0.15306,0.022125,0.299,0.56041666666667,0.51,bom
0.17236,0.21363,0.103,0.125,0.3,ruim
0.2641,0.372455,0.216,0.085416666666667,0.26,ruim
0.91002,1,0.163,0.40416666666667,0.52,ruim
0.54174,0.33314,0.414,0.99791666666667,0.59,bom
0.54312,0.7697,0.574,0.27916666666667,0.64,bom
0.54822,0.93867,0.828,0.091666666666667,0.23,ruim
0.10876,0.24069,0.222,0.67083333333333,0.54,bom
0.60946,1,0.182,0.22916666666667,0.33,ruim
0.20046,0.332945,0.23,0.0125,0.2,ruim
0.70948,0.914205,0.101,0.014583333333333,0.24,ruim
0.41198,0.578585,0.702,0.71458333333333,0.49,bom
0.19532,0.108925,0.233,0.23333333333333,0.6,bom
0.94406,1,0.271,0.1625,0.25,ruim
0.03298,0.02045,0.53,0.36875,0.64,bom
0.81428,0.632025,0.174,0.10833333333333,0.27,ruim
0.4919,0.176585,0.605,0.095833333333333,0.28,bom
0.32698,0.258385,0.126,0.39583333333333,0.46,ruim
0.6164,1,0.755,0.49375,0.62,ruim
0.58522,1,0.855,0.28541666666667,0.36,ruim
0.42508,0.08208,0.327,0.18958333333333,0.34,bom
0.80248,1,0.404,0.13958333333333,0.36,ruim
0.9319,1,0.263,0.5125,0.48,ruim
0.10236,0.09884,0.105,0.20416666666667,0.66,ruim
0.88454,1,0.38,0.047916666666667,0.2,ruim
0.36208,0.29461,0.899,0.64166666666667,0.52,bom
0.47784,0.461015,0.329,0.62083333333333,0.44,bom
0.63482,0.56966,0.862,0.32083333333333,0.41,bom
0.34284,0.73413,0.71,0.17083333333333,0.32,ruim
0.51134,0.486475,0.932,0.17708333333333,0.26,bom
0.62672,0.615035,0.123,0.40416666666667,0.43,ruim
0.68202,1,0.384,0.45416666666667,0.53,ruim
0.69436,0.40917,0.137,0.75625,0.5,bom
0.8595,1,0.928,0.10208333333333,0.7,ruim
0.69458,1,0.453,0.11041666666667,0.23,ruim
0.33064,0.42965,0.108,0.16666666666667,0.41,ruim
0.13432,0.18437,0.697,0.55625,0.45,bom
0.18646,0.429245,0.402,0.49583333333333,0.67,bom
0.85804,1,0.195,0.21458333333333,0.38,ruim
0.7845,0.234805,0.897,0.61666666666667,0.5,bom
0.40842,0.747655,0.822,0.00625,0.37,ruim
0.89006,0.156855,0.243,0.12083333333333,0.64,bom
0.35648,0.35642,0.601,0.51041666666667,0.49,bom
0.5046,0.516785,0.453,0.14375,0.35,ruim
0.88644,1,0.627,0.14166666666667,0.63,ruim
0.97728,1,0.35,0.01875,0.22,ruim
0.46786,0.747385,0.473,0.033333333333333,0.27,ruim
0.9507,1,0.328,0.13333333333333,0.69,ruim
0.2774,0.45159,0.499,0.28333333333333,0.68,bom
0.23576,0.09227,0.476,0.2375,0.39,bom
0.9148,0.605555,0.154,0.060416666666667,0.22,ruim
0.17404,0.23738,0.41,0.39375,0.37,bom
0.17278,0.38431,0.878,0,0.18,bom
0.84742,1,0.222,0.475,0.48,ruim
0.82512,1,0.706,0.33958333333333,0.47,ruim
0.65838,0.775725,0.575,0.064583333333333,0.3,ruim
0.88812,0.6346,0.713,0.39583333333333,0.37,bom
0.88336,0.98634,0.486,0.44375,0.37,bom
0.08666,0.16025,0.701,0.20208333333333,0.32,bom
0.09672,0.19027,0.945,0.54166666666667,0.7,bom
0.5263,1,0.887,0.34166666666667,0.56,bom
0.42236,0.732565,0.196,0.060416666666667,0.53,ruim
0.68684,0.267865,0.377,0.82291666666667,0.64,bom
0.58162,0.645255,0.701,0.016666666666667,0.21,bom
0.19892,0.292685,0.949,0.1375,0.24,bom
0.66472,0.25121,0.701,0.21666666666667,0.43,bom
0.53192,1,0.374,0.63333333333333,0.46,ruim
0.84742,1,0.658,0.14166666666667,0.28,ruim
0.79574,1,0.733,0.0125,0.19,ruim
0.25596,0.33598,0.18,0.089583333333333,0.53,ruim
0.29582,0.104365,0.664,0.035416666666667,0.3,bom
0.41546,0.743315,0.927,0.27916666666667,0.37,bom
0.45212,0.94418,0.279,0.42916666666667,0.47,ruim
0.58076,0.373565,0.975,0.027083333333333,0.23,bom
0.70666,1,0.293,0.32291666666667,0.46,ruim
0.11586,0.116735,0.802,0.74583333333333,0.69,bom
0.58692,0.102665,0.791,0.32083333333333,0.32,bom
0.70244,0.695115,0.212,0.041666666666667,0.23,ruim
0.76332,1,0.519,0.49583333333333,0.4,bom
0.56362,0.049,0.425,0.28958333333333,0.61,bom
0.96776,1,0.418,0.10208333333333,0.29,ruim
0.82946,1,0.4,0.57291666666667,0.66,ruim
0.52452,0.187395,0.31,0.060416666666667,0.24,ruim
0.53682,0.35339,0.225,0.12708333333333,0.25,ruim
0.77862,0.399535,0.465,0.44791666666667,0.39,bom
0.8058,0.403805,0.672,0.125,0.34,bom
0.0558,0.11707,0.63,0.20208333333333,0.45,bom
0.88098,1,0.888,0.35416666666667,0.62,ruim
0.38282,0.033145,0.95,0.69583333333333,0.54,bom
0.18694,0.36936,0.748,0.4625,0.37,bom
0.20234,0.314375,0.886,0.76875,0.55,bom
0.2987,0.73975,0.538,0.035416666666667,0.2,ruim
0.04402,0.00294,0.664,0.0020833333333333,0.19,bom
0.0895,0.018255,0.9,0.035416666666667,0.22,bom
0.58466,0.056265,0.244,0.20625,0.63,bom
0.38842,0.43985,0.112,0.31875,0.33,ruim
0.24418,0.51429,0.768,0.71875,0.54,bom
0.05428,0.02609,0.332,0.90833333333333,0.66,bom
0.19108,0.264885,0.234,0.64583333333333,0.63,bom
0.5233,0.919375,0.954,0.73541666666667,0.65,bom
0.52876,0.64425,0.905,0.058333333333333,0.35,bom
0.14312,0.18415,0.381,0.60625,0.57,bom
0.48694,0.25731,0.549,0.55833333333333,0.65,bom
0.77368,1,0.128,0.0020833333333333,0.27,ruim
0.1856,0.258685,0.703,0.175,0.32,bom
0.86634,1,0.92,0.54791666666667,0.44,bom
0.40576,0.30553,0.542,0.11875,0.26,bom
0.5115,0.248165,0.971,0.20625,0.31,bom
0.64268,0.62414,0.477,0.085416666666667,0.34,ruim
0.32026,0.74433,0.147,0.020833333333333,0.3,ruim
0.94308,1,0.213,0.29791666666667,0.31,ruim
0.99252,1,0.367,0.51666666666667,0.56,ruim
0.7734,1,0.72,0.26875,0.62,ruim
0.38752,0.89833,0.857,0.89166666666667,0.69,bom
0.28562,0.534055,0.103,0.29375,0.5,ruim
0.78544,1,0.15,0.84583333333333,0.65,ruim
0.88394,0.30682,0.286,0.42083333333333,0.58,bom
0.1794,0.356815,0.322,0.08125,0.58,ruim
0.11796,0.00764,0.66,0.027083333333333,0.32,bom
0.81226,1,0.733,0.10625,0.25,ruim
0.31524,0.474925,0.228,0.3125,0.61,ruim
0.9004,1,0.908,0.10625,0.36,ruim
0.5415,0.452635,0.487,0.035416666666667,0.29,ruim
0.23096,0.526,0.668,0.022916666666667,0.24,ruim
0.24732,0.591535,0.811,0.91875,0.57,bom
0.80446,0.247425,0.575,0.45416666666667,0.55,bom
0.29716,0.057295,0.376,0.39583333333333,0.47,bom
0.88276,1,0.241,0,0.18,ruim
0.20416,0.45317,0.999,0.49583333333333,0.42,bom
0.1819,0.31714,0.223,0.39166666666667,0.37,ruim
0.21574,0.507865,0.547,0.74375,0.69,bom
0.45908,0.086665,0.238,0.17916666666667,0.45,bom
0.44734,0.716995,0.36,0.71041666666667,0.61,bom
0.95298,1,0.299,0.81458333333333,0.53,ruim
0.53216,0.03579,0.386,0.064583333333333,0.22,bom
0.5294,1,0.382,0.94375,0.68,ruim
0.03274,0.064735,0.807,0.35,0.54,bom
0.50476,1,0.289,0.41875,0.48,ruim
0.34442,0.21033,0.881,0.033333333333333,0.31,bom
0.92234,0.84393,0.282,0.6875,0.55,bom
0.43104,0.546175,0.772,0.2125,0.34,bom
0.40858,0.061095,0.553,0.13125,0.66,bom
0.93256,1,0.951,0.46875,0.38,ruim
0.82664,1,0.989,0.29583333333333,0.41,ruim
0.1451,0.110675,0.531,0.027083333333333,0.36,bom
0.69206,1,0.832,0.039583333333333,0.2,ruim
0.52934,0.529015,0.346,0.25,0.35,ruim
0.46,0.170475,0.12,0.3375,0.41,bom
0.90312,0.93117,0.729,0.097916666666667,0.22,bom
0.45602,0.3211,0.658,0.31875,0.37,bom
0.59066,1,0.206,0.24583333333333,0.53,ruim
0.92896,1,0.477,0.39166666666667,0.67,ruim
0.21742,0.484195,0.286,0.4625,0.69,ruim
0.92976,1,0.526,0.36041666666667,0.47,ruim
0.48566,0.621065,0.53,0.10416666666667,0.36,ruim
0.90116,1,0.362,0.089583333333333,0.28,ruim
0.90546,1,0.148,0.33541666666667,0.45,ruim
0.07292,0.094645,0.746,0.73958333333333,0.53,bom
0.0759,0.029395,0.242,0.13958333333333,0.26,ruim
0.8289,1,0.27,0.21666666666667,0.51,ruim
0.25226,0.229925,0.377,0.12291666666667,0.43,bom
0.67456,1,0.29,0.16875,0.29,ruim
0.94298,0.415155,0.255,0.28333333333333,0.49,bom
0.8266,1,0.225,0.2625,0.33,ruim
0.85296,0.220165,0.129,0.039583333333333,0.21,ruim
0.42502,0.767255,0.345,0.89166666666667,0.56,bom
0.85038,1,0.304,0.6125,0.47,ruim
0.43364,0.643435,0.66,0.15625,0.29,bom
0.7702,1,0.256,0.19583333333333,0.39,ruim
0.44048,0.49634,0.22,0.0125,0.19,ruim
0.99658,1,0.391,0.9875,0.65,ruim
0.49256,0.87926,0.665,0.46875,0.38,bom
0.24732,0.314675,0.882,0.59166666666667,0.55,bom
0.62208,0.46178,0.252,0.10416666666667,0.63,ruim
0.36632,0.374695,0.697,0.34791666666667,0.32,bom
0.92848,0.300975,0.435,0.11041666666667,0.24,bom
0.24956,0.08663,0.392,0.10625,0.3,bom
0.96282,0.7895,0.736,0.17708333333333,0.38,bom
0.7271,1,0.725,0.54791666666667,0.45,ruim
0.69492,1,0.141,0.41041666666667,0.56,ruim
0.76324,0.05032,0.177,0.13125,0.3,bom
0.5731,0.778445,0.758,0.085416666666667,0.26,bom
0.48726,1,0.767,0.175,0.25,ruim
0.85166,1,0.522,0.079166666666667,0.33,ruim
0.63354,0.693605,0.554,0.44583333333333,0.51,bom
0.64202,0.247485,0.748,0.19791666666667,0.31,bom
0.6174,0.91856,0.626,0.091666666666667,0.61,ruim
0.15354,0.18033,0.131,0.18125,0.69,ruim
0.59284,0.28941,0.47,0.1625,0.42,bom
0.88902,1,0.578,0.22083333333333,0.58,ruim
0.63178,0.646545,0.155,0.23541666666667,0.67,ruim
0.25674,0.2705,0.274,0.095833333333333,0.32,ruim
0.79286,1,0.363,0.60208333333333,0.7,ruim
0.63018,0.251215,0.579,0.39375,0.51,bom
0.349,0.56044,0.789,0.65416666666667,0.63,bom
0.38714,0.486655,0.42,0.15833333333333,0.39,ruim
0.26504,0.48908,0.226,0.1875,0.64,ruim
0.722,1,0.756,0.2375,0.31,ruim
0.06128,0.03749,0.657,0.04375,0.21,bom
0.84466,0.596195,0.952,0.45625,0.59,bom
0.49618,0.187295,0.335,0.12916666666667,0.26,bom
0.58948,0.285845,0.407,0.03125,0.38,bom
0.74284,1,0.906,0.08125,0.41,ruim
0.7162,1,0.342,0.11458333333333,0.6,ruim
0.44704,0.408735,0.891,0.15833333333333,0.32,bom
0.82658,1,0.572,0.92916666666667,0.65,ruim
0.1012,0.21587,0.627,0.29791666666667,0.58,bom
0.26588,0.269555,0.128,0.22916666666667,0.51,ruim
0.08406,0.00359,0.219,0.31041666666667,0.57,bom
0.32086,0.007855,0.749,0.14375,0.39,bom
0.86266,1,0.721,0.045833333333333,0.3,ruim
0.489,0.14027,0.369,0.68333333333333,0.49,bom
0.59334,1,0.579,0,0.62,ruim
0.77002,1,0.384,0.47291666666667,0.49,ruim
0.70114,1,0.584,0.058333333333333,0.51,ruim
0.94396,1,0.303,0.18333333333333,0.62,ruim
0.20392,0.083735,0.117,0.69166666666667,0.59,bom
0.2128,0.192805,0.634,0.44791666666667,0.5,bom
0.5402,0.457625,0.468,0.63125,0.44,bom
0.06636,0.056045,0.752,0.029166666666667,0.41,bom
0.13302,0.095565,0.485,0.24583333333333,0.28,bom
0.49712,1,0.382,0.53958333333333,0.68,ruim
0.03336,0.005625,0.495,0,0.18,bom
0.6666,0.857065,0.477,0.08125,0.26,ruim
0.12384,0.288255,0.282,0.054166666666667,0.51,ruim
0.61492,0.550605,0.972,0.10208333333333,0.59,bom
0.3439,0.004815,0.741,0.060416666666667,0.25,bom
0.99374,1,0.559,0.3625,0.36,ruim
0.4288,1,0.84,0.041666666666667,0.2,ruim
0.28294,0.459925,0.985,0.6125,0.7,bom
0.9776,1,0.586,0.19375,0.62,ruim
0.8501,1,0.282,0.65208333333333,0.69,ruim
0.43672,0.388295,0.689,0.16458333333333,0.46,bom
0.42888,0.262765,0.205,0.047916666666667,0.33,ruim
0.9882,1,0.852,0.18541666666667,0.28,ruim
0.51282,0.366705,0.811,0.12916666666667,0.25,bom
0.91178,0.775085,0.157,0.38541666666667,0.67,ruim
0.76622,1,0.771,0.80416666666667,0.52,bom
0.85322,0.955035,0.746,0.2875,0.36,bom
0.53686,1,0.168,0.30625,0.42,ruim
0.72252,0.386255,0.964,0.65416666666667,0.6,bom
0.6163,1,0.679,0.23958333333333,0.32,ruim
0.28848,0.483465,0.697,0.425,0.36,bom
0.31896,0.11317,0.621,0.80208333333333,0.53,bom
0.10776,0.06779,0.754,0.077083333333333,0.22,bom
0.03014,0.00725,0.332,0.27083333333333,0.52,bom
0.85366,0.582355,0.789,0.079166666666667,0.27,bom
0.29984,0.616595,0.703,0.75208333333333,0.51,bom
0.20662,0.13919,0.177,0,0.18,ruim
0.30996,0.234835,0.686,0.029166666666667,0.4,bom
0.50072,0.779165,0.838,0.28125,0.37,bom
0.26068,0.45614,0.455,0,0.18,ruim
0.24372,0.48269,0.467,0.20625,0.27,ruim
0.85902,1,0.336,0.11041666666667,0.23,ruim
0.78488,0.935175,0.802,0.022916666666667,0.7,bom
0.64452,0.27281,0.872,0.020833333333333,0.62,bom
0.584,1,0.467,0.25,0.39,ruim
0.54806,0.159995,0.23,0.83541666666667,0.58,bom
0.80038,0.043385,0.841,0.44583333333333,0.4,bom
0.29276,0.23716,0.834,0.11666666666667,0.24,bom
0.37082,0.48414,0.227,0.11666666666667,0.3,ruim
0.78276,1,0.111,0.083333333333333,0.45,ruim
0.31418,0.267915,0.136,0.14583333333333,0.39,ruim
0.30616,0.070175,0.558,0.010416666666667,0.21,bom
0.09848,0.12388,0.872,0.34791666666667,0.39,bom
0.12578,0.11874,0.214,0.61041666666667,0.5,bom
0.3259,0.8025,0.582,0.29375,0.55,ruim
0.39404,0.43143,0.463,0.53958333333333,0.56,bom
0.27222,0.63131,0.935,0.43958333333333,0.42,bom
0.06198,0.08316,0.907,0,0.18,bom
0.5329,0.928355,0.813,0.57708333333333,0.6,bom
0.03144,0.017025,0.316,0.13541666666667,0.27,bom
0.44826,0.500155,0.701,0.064583333333333,0.4,bom
0.59264,0.83437,0.875,0.71458333333333,0.6,bom
0.47918,0.923605,0.95,0.24375,0.28,bom
0.44258,0.389785,0.136,0.0125,0.27,ruim
0.73922,0.823075,0.175,0.8,0.56,bom
0.78864,0.348935,0.786,0.86041666666667,0.6,bom
0.99138,1,0.937,0.53958333333333,0.61,ruim
0.27388,0.52415,0.427,0.37291666666667,0.59,bom
0.73668,1,0.19,0.075,0.42,ruim
0.71312,1,0.738,0.25,0.48,ruim
0.08132,0.128255,0.421,0.5,0.62,bom
0.74316,1,0.105,0.375,0.43,ruim
0.62784,0.934395,0.798,0.0083333333333333,0.19,ruim
0.61956,0.378995,0.615,0.68333333333333,0.58,bom
0.033,0.048495,0.146,0.26041666666667,0.29,ruim
0.08184,0.16645,0.858,0,0.19,bom
0.42556,0.30837,0.406,0.42916666666667,0.67,bom
0.71652,1,0.751,0.025,0.22,ruim
0.09046,0.066605,0.912,0.20833333333333,0.42,bom
0.59604,0.0689,0.805,0.15,0.34,bom
0.20156,0.165535,0.439,0.34166666666667,0.69,bom
0.05864,0.057195,0.902,0.21666666666667,0.46,bom
0.2453,0.482745,0.592,0.78333333333333,0.54,bom
0.3645,0.447475,0.737,0.77083333333333,0.56,bom
0.50596,0.18209,0.718,0.1875,0.26,bom
0.2124,0.355075,0.263,0.11041666666667,0.5,ruim
0.20286,0.22118,0.192,0.26458333333333,0.37,ruim
0.221,0.149085,0.996,0.20625,0.3,bom
0.54608,0.09867,0.853,0.15833333333333,0.7,bom
0.72112,1,0.498,0.029166666666667,0.67,ruim
0.57328,0.278175,0.805,0.36041666666667,0.34,bom
